EmployeeID,Age,Age Group:,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Income Band,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsAtCompany Band,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
EMP0119,36,30-40,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,Low,2561,5,Y,No,22,4,1,80,1,7,2,3,1,<2,0,0,0
EMP0120,43,40+,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,158,3,Male,92,3,4,Manager,4,Married,16959,High,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,10+,12,4,12
EMP0121,30,30-40,No,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,159,1,Male,96,1,1,Research Scientist,3,Divorced,2613,Low,22310,1,Y,No,25,4,3,80,3,10,2,2,10,5-10,7,0,9
EMP0122,33,30-40,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,6146,Medium,15480,0,Y,No,13,3,1,80,1,8,2,4,7,5-10,7,0,7
EMP0123,56,40+,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2,Married,4963,Medium,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,2-5,4,4,3
EMP0124,51,40+,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537,High,6462,7,Y,No,13,3,3,80,0,23,5,3,20,10+,18,15,15
EMP0125,31,30-40,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3,Married,6172,Medium,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,5-10,7,7,7
EMP0126,26,Under 30,No,Travel_Rarely,841,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,2368,Low,23300,1,Y,No,19,3,3,80,0,5,3,2,5,2-5,4,4,3
EMP0127,58,40+,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,1,165,4,Female,94,3,3,Healthcare Representative,4,Married,10312,High,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10+,10,15,6
EMP0128,19,Under 30,Yes,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,3,Single,1675,Low,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,<2,0,0,0
EMP0129,22,Under 30,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4,Married,2523,Low,19299,0,Y,No,14,3,3,80,1,3,2,3,2,2-5,1,2,1
EMP0130,49,40+,No,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,Medium,5549,1,Y,No,14,3,3,80,0,16,2,2,15,10+,11,5,11
EMP0131,43,40+,No,Travel_Frequently,957,Research & Development,28,3,Medical,1,171,2,Female,72,4,1,Research Scientist,3,Single,4739,Medium,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2-5,2,1,2
EMP0132,50,40+,No,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208,High,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2-5,2,2,1
EMP0133,31,30-40,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,4559,Medium,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2-5,2,2,2
EMP0134,41,40+,No,Travel_Rarely,802,Sales,9,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189,High,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,5-10,7,0,7
EMP0135,26,Under 30,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,2942,Low,8916,1,Y,No,23,4,4,80,1,8,3,3,8,5-10,7,5,7
EMP0136,36,30-40,No,Travel_Rarely,216,Research & Development,6,2,Medical,1,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,Medium,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2-5,2,0,1
EMP0137,51,40+,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,High,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2-5,2,0,3
EMP0138,39,30-40,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,5902,Medium,14590,4,Y,No,14,3,3,80,1,17,1,4,15,10+,11,5,9
EMP0139,25,Under 30,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,183,1,Male,41,2,2,Sales Executive,3,Married,8639,High,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2-5,2,2,2
EMP0140,30,30-40,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,1,184,3,Male,48,3,2,Human Resources,4,Married,6347,Medium,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,10+,9,4,7
EMP0141,32,30-40,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,Medium,10224,7,Y,No,22,4,1,80,0,10,2,4,5,2-5,4,0,4
EMP0142,45,40+,No,Travel_Rarely,1316,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single,3452,Medium,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5-10,5,0,3
EMP0143,38,30-40,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,Medium,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2-5,2,2,2
EMP0144,30,30-40,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,194,1,Female,75,3,1,Research Scientist,3,Single,2632,Low,23910,1,Y,No,14,3,3,80,0,5,4,2,5,2-5,4,0,4
EMP0145,32,30-40,No,Travel_Frequently,689,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,Medium,22812,0,Y,No,17,3,4,80,3,9,2,4,8,5-10,7,0,7
EMP0146,30,30-40,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,197,4,Female,84,3,1,Research Scientist,1,Divorced,3204,Medium,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2-5,2,2,2
EMP0147,30,30-40,No,Travel_Rarely,1427,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720,Low,11162,0,Y,No,13,3,4,80,0,6,3,3,5,2-5,3,1,2
EMP0148,41,40+,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,199,4,Male,91,2,4,Manager,1,Divorced,17181,High,12888,4,Y,No,13,3,2,80,1,21,2,2,7,5-10,6,7,7
EMP0149,41,40+,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238,Low,6961,2,Y,No,21,4,4,80,1,7,2,3,5,2-5,0,1,4
EMP0150,19,Under 30,No,Travel_Rarely,1181,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483,Low,16102,1,Y,No,14,3,4,80,0,1,3,3,1,<2,0,0,0
EMP0151,40,30-40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,1,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605,Medium,8504,1,Y,No,11,3,1,80,1,20,2,3,20,10+,7,2,13
EMP0152,35,30-40,No,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,7295,High,11439,1,Y,No,13,3,1,80,2,10,3,3,10,5-10,8,0,6
EMP0153,53,40+,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,2306,Low,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,5-10,7,4,5
EMP0154,45,40+,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,Low,10901,8,Y,No,18,3,3,80,1,20,2,1,17,10+,9,0,15
EMP0155,32,30-40,No,Travel_Frequently,967,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,8998,High,15589,1,Y,No,14,3,4,80,0,9,2,3,9,5-10,8,3,7
EMP0156,29,Under 30,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,208,4,Male,41,3,2,Manufacturing Director,3,Married,4319,Medium,26283,1,Y,No,13,3,1,80,1,10,1,3,10,5-10,7,0,9
EMP0157,51,40+,No,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132,Medium,13983,2,Y,No,17,3,3,80,0,10,2,3,1,<2,0,0,0
EMP0158,58,40+,No,Travel_Rarely,1145,Research & Development,9,3,Medical,1,214,2,Female,75,2,1,Research Scientist,2,Married,3346,Medium,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,<2,0,0,0
EMP0159,40,30-40,No,Travel_Rarely,630,Sales,4,4,Marketing,1,215,3,Male,67,2,3,Sales Executive,4,Married,10855,High,8552,7,Y,No,11,3,1,80,1,15,2,2,12,10+,11,2,11
EMP0160,34,30-40,No,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3,Married,2231,Low,11314,6,Y,No,18,3,4,80,1,6,3,3,4,2-5,3,1,2
EMP0161,22,Under 30,No,Travel_Rarely,1256,Research & Development,19,1,Medical,1,217,3,Male,80,3,1,Research Scientist,4,Married,2323,Low,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2-5,2,2,2
EMP0162,27,Under 30,No,Non-Travel,691,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,Low,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2-5,2,2,2
EMP0163,28,Under 30,No,Travel_Rarely,440,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married,2713,Low,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2-5,2,0,2
EMP0164,57,40+,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,1,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,High,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,2-5,3,1,4
EMP0165,27,Under 30,No,Non-Travel,1450,Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566,Low,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,<2,1,0,1
EMP0166,50,40+,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2,Single,19926,High,17053,3,Y,No,15,3,2,80,0,21,5,3,5,2-5,4,4,4
EMP0167,41,40+,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451,Low,4609,4,Y,No,12,3,1,80,1,13,2,3,9,5-10,8,1,8
EMP0168,30,30-40,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,1,228,2,Female,41,3,3,Sales Executive,4,Married,9419,High,8053,2,Y,No,12,3,3,80,1,12,2,3,10,5-10,9,7,4
EMP0169,38,30-40,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,230,1,Female,59,2,2,Sales Executive,4,Single,8686,High,12930,4,Y,No,22,4,3,80,0,12,2,4,8,5-10,3,0,7
EMP0170,32,30-40,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038,Medium,12430,3,Y,No,20,4,1,80,0,8,2,3,5,2-5,4,1,4
EMP0171,27,Under 30,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married,3058,Medium,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2-5,2,1,1
EMP0172,19,Under 30,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,1,235,3,Female,100,1,1,Sales Representative,1,Single,2325,Low,20989,0,Y,No,21,4,1,80,0,1,5,4,0,<2,0,0,0
EMP0173,36,30-40,No,Travel_Frequently,1480,Research & Development,3,2,Medical,1,238,4,Male,30,3,1,Laboratory Technician,2,Single,2088,Low,15062,4,Y,No,12,3,3,80,0,13,3,2,8,5-10,7,7,2
EMP0174,30,30-40,No,Non-Travel,111,Research & Development,9,3,Medical,1,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,Medium,11012,1,Y,No,11,3,3,80,2,12,4,3,12,10+,9,6,10
EMP0175,45,40+,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1,Divorced,5006,Medium,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,2-5,4,0,3
EMP0176,56,40+,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,241,3,Female,67,3,1,Research Scientist,1,Divorced,4257,Medium,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2-5,2,2,2
EMP0177,33,30-40,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,2500,Low,10515,0,Y,No,14,3,1,80,0,4,2,4,3,2-5,1,0,2
EMP0178,19,Under 30,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,1,243,2,Male,47,2,1,Laboratory Technician,4,Single,1102,Low,9241,1,Y,No,22,4,3,80,0,1,3,2,1,<2,0,1,0
EMP0179,46,40+,No,Travel_Rarely,526,Sales,1,2,Marketing,1,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453,High,2137,1,Y,No,25,4,3,80,3,24,2,3,24,10+,13,15,7
EMP0180,38,30-40,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288,Low,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2-5,2,2,1
EMP0181,31,30-40,No,Travel_Rarely,140,Research & Development,12,1,Medical,1,246,3,Female,95,3,1,Research Scientist,4,Married,3929,Medium,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2-5,2,0,2
EMP0182,34,30-40,No,Travel_Rarely,629,Research & Development,27,2,Medical,1,247,4,Female,95,3,1,Research Scientist,2,Single,2311,Low,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2-5,2,1,2
EMP0183,41,40+,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,1,248,2,Female,70,3,1,Sales Representative,2,Single,3140,Medium,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,2-5,3,0,2
EMP0184,50,40+,No,Travel_Rarely,328,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,Medium,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2-5,2,0,2
EMP0185,53,40+,No,Travel_Rarely,1084,Research & Development,13,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,Medium,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2-5,2,1,3
EMP0186,33,30-40,No,Travel_Rarely,931,Research & Development,14,3,Medical,1,252,4,Female,72,3,1,Research Scientist,2,Married,2756,Low,4673,1,Y,No,13,3,4,80,1,8,5,3,8,5-10,7,1,6
EMP0187,40,30-40,No,Travel_Rarely,989,Research & Development,4,1,Medical,1,253,4,Female,46,3,5,Manager,3,Married,19033,High,6499,1,Y,No,14,3,2,80,1,21,2,3,20,10+,8,9,9
EMP0188,55,40+,No,Travel_Rarely,692,Research & Development,14,4,Medical,1,254,3,Male,61,4,5,Research Director,2,Single,18722,High,13339,8,Y,No,11,3,4,80,0,36,3,3,24,10+,15,2,15
EMP0189,34,30-40,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,1,256,4,Male,45,2,2,Manufacturing Director,3,Married,9547,High,14074,1,Y,No,17,3,3,80,0,10,2,2,10,5-10,9,1,9
EMP0190,51,40+,No,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,High,7192,3,Y,No,18,3,3,80,0,21,6,3,7,5-10,7,1,0
EMP0191,52,40+,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3,Married,19999,High,5678,0,Y,No,14,3,1,80,1,34,5,3,33,10+,18,11,9
EMP0192,27,Under 30,No,Travel_Rarely,894,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single,2279,Low,11781,1,Y,No,16,3,4,80,0,7,2,2,7,5-10,7,0,3
EMP0193,35,30-40,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,1,261,2,Male,50,2,2,Manufacturing Director,3,Married,5916,Medium,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,<2,0,0,1
EMP0194,43,40+,No,Non-Travel,1344,Research & Development,7,3,Medical,1,262,4,Male,37,4,1,Research Scientist,4,Divorced,2089,Low,5228,4,Y,No,14,3,4,80,3,7,3,4,5,2-5,4,2,2
EMP0195,45,40+,No,Non-Travel,1195,Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Manager,4,Married,16792,High,20462,9,Y,No,23,4,4,80,1,22,1,3,20,10+,8,11,8
EMP0196,37,30-40,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,267,2,Male,65,4,1,Research Scientist,1,Married,3564,Medium,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,5-10,7,1,7
EMP0197,35,30-40,No,Travel_Frequently,138,Research & Development,2,3,Medical,1,269,2,Female,37,3,2,Laboratory Technician,2,Single,4425,Medium,15986,5,Y,No,11,3,4,80,0,10,5,3,6,5-10,2,1,2
EMP0198,42,40+,No,Non-Travel,926,Research & Development,21,2,Medical,1,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,Medium,16439,2,Y,No,16,3,2,80,1,11,5,3,5,2-5,3,0,2
EMP0199,38,30-40,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,271,4,Male,88,3,2,Manufacturing Director,3,Married,6553,Medium,7259,9,Y,No,14,3,2,80,0,14,3,3,1,<2,0,0,0
EMP0200,38,30-40,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261,Medium,4185,3,Y,No,18,3,1,80,1,9,3,1,7,5-10,7,1,7
EMP0201,27,Under 30,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298,Medium,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2-5,2,2,0
EMP0202,49,40+,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,Medium,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,5-10,7,1,7
EMP0203,34,30-40,No,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815,Medium,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,2-5,3,2,0
EMP0204,40,30-40,No,Travel_Rarely,905,Research & Development,19,2,Medical,1,281,3,Male,99,3,2,Laboratory Technician,4,Married,2741,Low,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,5-10,2,3,7
EMP0205,38,30-40,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,1,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673,Medium,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,<2,0,0,0
EMP0206,29,Under 30,Yes,Travel_Rarely,121,Sales,27,3,Marketing,1,283,2,Female,35,3,3,Sales Executive,4,Married,7639,High,24525,1,Y,No,22,4,4,80,3,10,3,2,10,5-10,4,1,9
EMP0207,22,Under 30,No,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,1,284,4,Male,60,4,1,Research Scientist,2,Divorced,2328,Low,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2-5,2,2,2
EMP0208,36,30-40,No,Travel_Frequently,635,Research & Development,18,1,Medical,1,286,2,Female,73,3,1,Laboratory Technician,4,Single,2153,Low,7703,1,Y,No,13,3,1,80,0,8,2,3,8,5-10,1,1,7
EMP0209,40,30-40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,287,4,Male,63,2,2,Healthcare Representative,4,Married,4876,Medium,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2-5,2,0,2
EMP0210,46,40+,No,Travel_Rarely,644,Research & Development,1,4,Medical,1,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,High,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2-5,2,0,3
EMP0211,32,30-40,Yes,Travel_Rarely,1045,Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4,Married,10400,High,25812,1,Y,No,11,3,3,80,0,14,2,2,14,10+,8,9,8
EMP0212,30,30-40,No,Non-Travel,829,Research & Development,1,1,Life Sciences,1,292,3,Male,88,2,3,Manufacturing Director,3,Single,8474,High,20925,1,Y,No,22,4,3,80,0,12,2,3,11,10+,8,5,8
EMP0213,27,Under 30,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,9981,High,12916,1,Y,No,14,3,4,80,0,7,2,3,7,5-10,7,0,7
EMP0214,51,40+,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,12490,High,15736,5,Y,No,16,3,4,80,2,16,5,1,10,5-10,9,4,7
EMP0215,30,30-40,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,1,297,4,Female,88,3,1,Research Scientist,1,Single,2657,Low,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2-5,2,0,4
EMP0216,41,40+,No,Travel_Rarely,896,Sales,6,3,Life Sciences,1,298,4,Female,75,3,3,Manager,4,Single,13591,High,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,<2,0,0,0
EMP0217,30,30-40,Yes,Travel_Frequently,334,Sales,26,4,Marketing,1,299,3,Female,52,2,2,Sales Executive,1,Single,6696,Medium,22967,5,Y,No,15,3,3,80,0,9,5,2,6,5-10,3,0,1
EMP0218,29,Under 30,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,1,300,3,Male,85,3,1,Research Scientist,3,Single,2058,Low,19757,0,Y,No,14,3,4,80,0,7,1,2,6,5-10,2,1,5
EMP0219,45,40+,No,Non-Travel,1052,Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,4,Single,8865,High,16840,6,Y,No,12,3,4,80,0,23,2,3,19,10+,7,12,8
EMP0220,54,40+,No,Travel_Rarely,1147,Sales,3,3,Marketing,1,303,4,Female,52,3,2,Sales Executive,1,Married,5940,Medium,17011,2,Y,No,14,3,4,80,1,16,4,3,6,5-10,2,0,5
EMP0221,36,30-40,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,1,304,4,Male,62,3,2,Laboratory Technician,2,Single,5914,Medium,9945,8,Y,No,16,3,4,80,0,16,3,4,13,10+,11,3,7
EMP0222,33,30-40,No,Travel_Rarely,147,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married,2622,Low,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2-5,2,1,1
EMP0223,37,30-40,No,Travel_Frequently,663,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4,Divorced,12185,High,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,5-10,8,0,7
EMP0224,38,30-40,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609,High,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10+,10,5,13
EMP0225,31,30-40,No,Non-Travel,979,Research & Development,1,4,Medical,1,308,3,Male,90,1,2,Manufacturing Director,3,Married,4345,Medium,4381,0,Y,No,12,3,4,80,1,6,2,3,5,2-5,4,1,4
EMP0226,59,40+,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,309,3,Male,70,2,1,Research Scientist,4,Married,2177,Low,8456,3,Y,No,17,3,1,80,1,7,6,3,1,<2,0,0,0
EMP0227,37,30-40,No,Travel_Frequently,319,Sales,4,4,Marketing,1,311,1,Male,41,3,1,Sales Representative,4,Divorced,2793,Low,2539,4,Y,No,17,3,3,80,1,13,2,3,9,5-10,8,5,8
EMP0228,29,Under 30,No,Travel_Frequently,1413,Sales,1,1,Medical,1,312,2,Female,42,3,3,Sales Executive,4,Married,7918,High,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10+,10,4,1
EMP0229,35,30-40,No,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3,Single,8789,High,9096,1,Y,No,14,3,1,80,0,10,3,4,10,5-10,7,0,8
EMP0230,29,Under 30,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,1,315,3,Male,86,2,1,Research Scientist,4,Single,2389,Low,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,2-5,3,0,1
EMP0231,52,40+,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,3212,Medium,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2-5,2,2,2
EMP0232,42,40+,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,1,319,3,Male,58,3,5,Manager,4,Married,19232,High,4933,1,Y,No,11,3,4,80,0,22,3,3,22,10+,17,11,15
EMP0233,59,40+,No,Travel_Rarely,818,Human Resources,6,2,Medical,1,321,2,Male,52,3,1,Human Resources,3,Married,2267,Low,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2-5,2,2,2
EMP0234,50,40+,No,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,Female,68,3,5,Manager,4,Divorced,19517,High,24118,3,Y,No,11,3,3,80,1,32,3,2,7,5-10,0,0,6
EMP0235,33,30-40,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,1,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436,Low,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,2-5,4,0,4
EMP0236,43,40+,No,Travel_Rarely,1034,Sales,16,3,Marketing,1,327,4,Female,80,3,4,Manager,4,Married,16064,High,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,10+,13,1,9
EMP0237,33,30-40,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707,Low,21509,7,Y,No,20,4,1,80,0,13,3,4,9,5-10,7,1,7
EMP0238,52,40+,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,Male,79,2,5,Manager,3,Single,19068,High,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,10+,7,15,12
EMP0239,32,30-40,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,Female,56,3,1,Sales Representative,2,Married,3931,Medium,20990,2,Y,No,11,3,1,80,1,6,5,3,4,2-5,3,1,2
